LINTA,20110624,37100257,90,16.02,P,,G,
BBBY,20110624,37100257,100,56.28,P,,G,
CLDX,20110624,37100257,90,3.24,Z,,G,
WINN,20110624,37100257,90,8.27,Q,,G,
CLDX,20110624,37100257,90,3.25,Y,,G,
ULTA,20110624,37100257,90,61.14,Q,,G,
LINTA,20110624,37100257,100,16.02,P,,G,
LINTA,20110624,37100257,100,16.02,P,,G,
PAAS,20110624,37100257,90,29.72,P,,G,
ORLY,20110624,37100257,90,64,P,,G,
ROST,20110624,37100257,90,77.91,P,,G,
LINTA,20110624,37100257,100,16.02,P,,G,
LINTA,20110624,37100257,300,16.02,P,,G,
CLDX,20110624,37100257,800,3.24,Q,,G,
ULTA,20110624,37100257,90,61.14,A,,G,
BBBY,20110624,37100257,300,56.28,P,,G,
WTSLA,20110624,37100257,90,4.38,J,,G,
WTSLA,20110624,37100257,100,4.39,Q,,G,
WTSLA,20110624,37100257,90,4.39,Q,,G,
WTSLA,20110624,37100257,100,4.38,X,,G,
WTSLA,20110624,37100257,90,4.39,B,,G,
PTRY,20110624,37100257,90,17.71,P,,G,
ZUMZ,20110624,37100257,90,23.98,Q,,G,
URBN,20110624,37100257,90,28.45,Z,,G,
PLCE,20110624,37100257,90,44.77,P,,G,
WTSLA,20110624,37100257,90,4.38,J,,G,
WTSLA,20110624,37100257,100,4.39,Q,,G,
WTSLA,20110624,37100257,400,4.39,Q,,G,
PTRY,20110624,37100290,90,17.68,P,,G,
PTRY,20110624,37100290,90,17.67,P,,G,
WTSLA,20110624,37100290,90,4.39,J,,G,
WTSLA,20110624,37100290,90,4.39,B,,G,
RUE,20110624,37100290,90,30.48,P,,G,
WTSLA,20110624,37100290,90,4.39,Y,,G,
WTSLA,20110624,37100263,90,4.39,Q,,G,
WTSLA,20110624,37100263,300,4.39,Q,,G,
WTSLA,20110624,37100263,90,4.39,Q,,G,
WTSLA,20110624,37100263,90,4.39,Q,,G,
WTSLA,20110624,37100263,90,4.39,B,,G,
URBN,20110624,37100270,90,28.46,A,,G,
HSNI,20110624,37100270,90,30.87,W,,G,
JOBS,20110624,37100280,90,49.25,Q,,G,
WTSLA,20110624,37100280,90,4.39,D,Q,G,
HIBB,20110624,37100287,90,39.3,D,Q,G,
PTRY,20110624,37100290,90,17.68,C,,G,
BBBY,20110624,37100293,90,56.28,J,,G,
AFFX,20110624,37100293,90,7.34,D,Q,G,
URBN,20110624,37100293,90,28.45,A,,G,
URBN,20110624,37100293,90,28.46,J,,G,
URBN,20110624,37100300,90,28.465,D,N,G,
LPLA,20110624,37100300,90,34.31,Q,,G,
HSTM,20110624,37100300,90,11.08,D,N,G,
ICLR,20110624,37100300,90,23.73,Z,,G,
WTSLA,20110624,37100303,90,4.39,Z,,G,
WTSLA,20110624,37100303,90,4.39,Z,,G,
WTSLA,20110624,37100303,90,4.39,Z,,G,
